data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Pre May 16,X000118,COMPLETED,2011,Melbourne (CBD),48,136-144 Exhibition Street MELBOURNE VIC 3000,103623,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,144.9711072,-37.81240242,"{'lon': 144.9711072, 'lat': -37.81240242}"
Pre May 16,X000022,COMPLETED,2013,Melbourne (CBD),16,167-173 Flinders Lane MELBOURNE VIC 3000,103934,,,,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,144.9688284,-37.81614284,"{'lon': 144.9688284, 'lat': -37.81614284}"
Pre May 16,X001142,COMPLETED,2003,Docklands,1112,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,103980,,,,,19,296,0,0,0,0,0,0,0,0,0,0,0,0,0,269,139,0,0,0,0,0,0,0,0,0,0,144.952474,-37.82287313,"{'lon': 144.952474, 'lat': -37.82287313}"
Pre May 16,X000010,COMPLETED,2005,Melbourne (CBD),11,546-548 Flinders Street MELBOURNE VIC 3000,103988,,,,,15,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9561483,-37.82050212,"{'lon': 144.9561483, 'lat': -37.82050212}"
Pre May 16,X000027,COMPLETED,2014,Melbourne (CBD),17,104-112 Flinders Street MELBOURNE VIC 3000,104026,,,,,12,189,0,91,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9711552,-37.81600514,"{'lon': 144.9711552, 'lat': -37.81600514}"
Pre May 16,X000036,COMPLETED,2012,Melbourne (CBD),17,96-98 Flinders Street MELBOURNE VIC 3000,104028,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,200,0,0,0,0,0,0,0,0,0,0,144.971475,-37.81590142,"{'lon': 144.971475, 'lat': -37.81590142}"
Pre May 16,X000677,COMPLETED,2003,Kensington,562,1-13 Gatehouse Drive KENSINGTON VIC 3031,104200,,,,,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9202883,-37.79121717,"{'lon': 144.9202883, 'lat': -37.79121717}"
Pre May 16,X000960,COMPLETED,2015,Parkville,920,Royal Melbourne Hospital 300-328 Grattan Street PARKVILLE VIC 3050,104437,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450,0,0,0,0,0,0,144.9563397,-37.798639,"{'lon': 144.9563397, 'lat': -37.798639}"
Pre May 16,X000434,COMPLETED,2012,Parkville,270,University of Melbourne 156-292 Grattan Street PARKVILLE VIC 3010,104468,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9612401,-37.79675468,"{'lon': 144.9612401, 'lat': -37.79675468}"
Pre May 16,X000435,COMPLETED,2014,Parkville,270,University of Melbourne 156-292 Grattan Street PARKVILLE VIC 3010,104468,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17488,0,0,0,0,0,0,0,144.9612401,-37.79675468,"{'lon': 144.9612401, 'lat': -37.79675468}"
Pre May 16,X000671,COMPLETED,2009,Kensington,539,65-69 Hobsons Road KENSINGTON VIC 3031,104829,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,144.9169559,-37.79641837,"{'lon': 144.9169559, 'lat': -37.79641837}"
Pre May 16,X000500,COMPLETED,2008,North Melbourne,357,38-40 Howard Street NORTH MELBOURNE VIC 3051,105035,,,,,4,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.954187,-37.8043655,"{'lon': 144.954187, 'lat': -37.8043655}"
Pre May 16,X000497,COMPLETED,2003,North Melbourne,357,22-26 Howard Street NORTH MELBOURNE VIC 3051,105037,,,,,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,144.9543084,-37.80471878,"{'lon': 144.9543084, 'lat': -37.80471878}"
Pre May 16,X000571,COMPLETED,2010,West Melbourne (Residential),413,86-90 Ireland Street WEST MELBOURNE VIC 3003,105092,,,,,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9436122,-37.80656059,"{'lon': 144.9436122, 'lat': -37.80656059}"
Pre May 16,X000572,COMPLETED,2014,West Melbourne (Residential),414,26-32 Ireland Street WEST MELBOURNE VIC 3003,105101,,,,,4,12,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.945337,-37.8074106,"{'lon': 144.945337, 'lat': -37.8074106}"
Pre May 16,X000179,COMPLETED,2014,Melbourne (CBD),71,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,105318,,,,,3,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9541999,-37.81367556,"{'lon': 144.9541999, 'lat': -37.81367556}"
Pre May 16,X000183,COMPLETED,2002,Melbourne (CBD),72,262-274 King Street MELBOURNE VIC 3000,105376,,,,,18,157,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,144.9549299,-37.81372383,"{'lon': 144.9549299, 'lat': -37.81372383}"
Pre May 16,X000518,COMPLETED,2011,North Melbourne,368,15-33 Byron Street NORTH MELBOURNE VIC 3051,105630,,,,,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9518409,-37.80198135,"{'lon': 144.9518409, 'lat': -37.80198135}"
Pre May 16,X000521,COMPLETED,2015,North Melbourne,368,68-82 Leveson Street NORTH MELBOURNE VIC 3051,105632,,,,,4,99,0,51,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,60,0,144.9516987,-37.80250243,"{'lon': 144.9516987, 'lat': -37.80250243}"
Pre May 16,X000145,COMPLETED,2005,Melbourne (CBD),58,16-22 Liverpool Street MELBOURNE VIC 3000,105659,,,,,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.971548,-37.81105993,"{'lon': 144.971548, 'lat': -37.81105993}"
Pre May 16,X000174,COMPLETED,2003,Melbourne (CBD),68,Unilodge on Lonsdale 35-41 Lonsdale Street MELBOURNE VIC 3000,105670,,,,,22,42,0,0,0,0,226,0,226,0,0,0,0,0,0,69,206,0,0,0,0,0,0,0,0,0,0,144.9711505,-37.80996062,"{'lon': 144.9711505, 'lat': -37.80996062}"
Pre May 16,X000198,COMPLETED,2004,Melbourne (CBD),76,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,,,,,48,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.965725,-37.81067869,"{'lon': 144.965725, 'lat': -37.81067869}"
Pre May 16,X000201,COMPLETED,2015,Melbourne (CBD),77,166-170 Lonsdale Street MELBOURNE VIC 3000,105751,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,384,0,0,0,0,190,0,0,0,0,0,144.9673695,-37.81056735,"{'lon': 144.9673695, 'lat': -37.81056735}"
Pre May 16,X000069,COMPLETED,2014,Melbourne (CBD),31,601-611 Little Collins Street MELBOURNE VIC 3000,105945,,,,,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,0,0,194,0,0,0,0,0,144.9549044,-37.81802841,"{'lon': 144.9549044, 'lat': -37.81802841}"
Pre May 16,X000261,COMPLETED,2014,Melbourne (CBD),95,22-32 Little La Trobe Street MELBOURNE VIC 3000,105989,,,,,18,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,144.9626725,-37.80917171,"{'lon': 144.9626725, 'lat': -37.80917171}"
Pre May 16,X000185,COMPLETED,2010,Melbourne (CBD),72,551-555 Little Lonsdale Street MELBOURNE VIC 3000,106023,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,413,0,0,0,0,0,0,0,0,0,0,144.9555651,-37.81329565,"{'lon': 144.9555651, 'lat': -37.81329565}"
Pre May 16,X000209,COMPLETED,2005,Melbourne (CBD),82,466-468 Little Lonsdale Street MELBOURNE VIC 3000,106031,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,216,0,0,0,0,0,144.955573,-37.81290461,"{'lon': 144.955573, 'lat': -37.81290461}"
Pre May 16,X000212,COMPLETED,2010,Melbourne (CBD),83,La Banque Apartments 380-386 Little Lonsdale Street MELBOURNE VIC 3000,106035,,,,,36,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,144.9581022,-37.81209822,"{'lon': 144.9581022, 'lat': -37.81209822}"
Pre May 16,X000217,COMPLETED,2014,Melbourne (CBD),84,280-294 Little Lonsdale Street MELBOURNE VIC 3000,106044,,,,,36,200,0,66,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,144.9609411,-37.81127448,"{'lon': 144.9609411, 'lat': -37.81127448}"
Pre May 16,X000234,COMPLETED,2004,Melbourne (CBD),87,158-162 Little Lonsdale Street MELBOURNE VIC 3000,106047,,,,,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9671868,-37.80954011,"{'lon': 144.9671868, 'lat': -37.80954011}"
Pre May 16,X000445,COMPLETED,2010,North Melbourne,309,275-285 MacAulay Road NORTH MELBOURNE VIC 3051,106302,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,144.9376304,-37.79551317,"{'lon': 144.9376304, 'lat': -37.79551317}"
Pre May 16,X000962,COMPLETED,2007,Parkville,927,125-133 Manningham Street PARKVILLE VIC 3052,106414,,,,,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9403735,-37.78384346,"{'lon': 144.9403735, 'lat': -37.78384346}"
Pre May 16,X000051,COMPLETED,2005,Melbourne (CBD),23,54-60 Market Street MELBOURNE VIC 3000,106436,,,,,24,37,0,0,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9608187,-37.81777732,"{'lon': 144.9608187, 'lat': -37.81777732}"
Pre May 16,X000504,COMPLETED,2005,North Melbourne,361,15-19 O'Connell Street NORTH MELBOURNE VIC 3051,106990,,,,,4,0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9578386,-37.80543275,"{'lon': 144.9578386, 'lat': -37.80543275}"
Pre May 16,X000361,COMPLETED,2014,Carlton,233,111-149 Nicholson Street CARLTON VIC 3053,107153,,,,,8,232,0,86,112,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.974439,-37.79730914,"{'lon': 144.974439, 'lat': -37.79730914}"
Pre May 16,X000597,COMPLETED,2008,West Melbourne (Residential),435,39-47 Peel Street WEST MELBOURNE VIC 3003,107475,,,,,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,144.9554125,-37.80717882,"{'lon': 144.9554125, 'lat': -37.80717882}"
Pre May 16,X000410,COMPLETED,2006,Carlton,263,233-251 Queensberry Street CARLTON VIC 3053,107873,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5494,0,0,0,0,0,0,0,0,0,0,0,144.9606972,-37.80460826,"{'lon': 144.9606972, 'lat': -37.80460826}"
Pre May 16,X000482,COMPLETED,2012,North Melbourne,343,641-643 Queensberry Street NORTH MELBOURNE VIC 3051,107937,,,,,2,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9460769,-37.8029926,"{'lon': 144.9460769, 'lat': -37.8029926}"
Pre May 16,X000373,COMPLETED,2009,Carlton,251,The Rathdowne 125-139 Rathdowne Street CARLTON VIC 3053,108157,,,,,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.969019,-37.80383243,"{'lon': 144.969019, 'lat': -37.80383243}"
Pre May 16,X000585,COMPLETED,2013,West Melbourne (Residential),426,87-101 Roden Street WEST MELBOURNE VIC 3003,108344,,,,,6,92,0,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9487784,-37.80750405,"{'lon': 144.9487784, 'lat': -37.80750405}"
Pre May 16,X000956,COMPLETED,2015,Parkville,908,197-259 Royal Parade PARKVILLE VIC 3052,108496,,,,,4,0,0,0,0,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,144.9581166,-37.78859493,"{'lon': 144.9581166, 'lat': -37.78859493}"
Pre May 16,X000085,COMPLETED,2014,Melbourne (CBD),36,150-154 Collins Street MELBOURNE VIC 3000,108534,,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19116,1415,0,0,0,0,0,0,0,143,0,0,144.968176,-37.81417708,"{'lon': 144.968176, 'lat': -37.81417708}"
Pre May 16,X000239,COMPLETED,2015,Melbourne (CBD),87,302-324 Russell Street MELBOURNE VIC 3000,108566,,,,,55,439,0,207,201,31,0,0,0,0,0,0,0,0,0,263,204,0,0,0,0,0,0,0,146,149,0,144.9668052,-37.80930233,"{'lon': 144.9668052, 'lat': -37.80930233}"
Pre May 16,X000062,COMPLETED,2013,Melbourne (CBD),27,42-44 Russell Street MELBOURNE VIC 3000,108592,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,550,0,0,0,0,279,0,0,0,0,0,144.9697387,-37.81556762,"{'lon': 144.9697387, 'lat': -37.81556762}"
Pre May 16,X000711,COMPLETED,2006,Melbourne (Remainder),710,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,108617,,,,,2,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9755401,-37.83508742,"{'lon': 144.9755401, 'lat': -37.83508742}"
Pre May 16,X000713,COMPLETED,2009,Melbourne (Remainder),710,393-401 St Kilda Road MELBOURNE VIC 3004,108621,,,,,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9760291,-37.83570805,"{'lon': 144.9760291, 'lat': -37.83570805}"
Pre May 16,X000765,COMPLETED,2010,Melbourne (Remainder),760,505-507 St Kilda Road MELBOURNE VIC 3004,108643,,,,,21,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9792364,-37.84370941,"{'lon': 144.9792364, 'lat': -37.84370941}"
Pre May 16,X001003,COMPLETED,2015,Docklands,1101,285-313 Spencer Street DOCKLANDS VIC 3008,108847,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28021,224,0,1331,0,0,112,0,0,300,220,0,144.9510174,-37.81380833,"{'lon': 144.9510174, 'lat': -37.81380833}"
Pre May 16,X000591,COMPLETED,2014,West Melbourne (Residential),430,162-174 Rosslyn Street WEST MELBOURNE VIC 3003,108857,,,,,6,54,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,144.9489077,-37.80925477,"{'lon': 144.9489077, 'lat': -37.80925477}"
Pre May 16,X000586,COMPLETED,2015,West Melbourne (Residential),427,135-137 Roden Street WEST MELBOURNE VIC 3003,108872,,,,,5,41,2,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,0,144.9475988,-37.80835644,"{'lon': 144.9475988, 'lat': -37.80835644}"
Pre May 16,X000205,COMPLETED,2009,Melbourne (CBD),81,Atlantis Hotel & Tower 284-302 Spencer Street MELBOURNE VIC 3000,108960,,,,,36,205,0,0,0,0,0,0,0,0,232,0,232,0,0,0,288,0,0,0,0,0,0,0,0,0,0,144.9520545,-37.8137059,"{'lon': 144.9520545, 'lat': -37.8137059}"
Pre May 16,X000204,COMPLETED,2005,Melbourne (CBD),81,Mondriane Tower 278-282 Spencer Street MELBOURNE VIC 3000,108961,,,,,26,150,0,0,0,0,0,0,0,0,0,0,0,0,0,210,209,0,0,0,0,0,0,0,0,0,0,144.9521671,-37.81395166,"{'lon': 144.9521671, 'lat': -37.81395166}"
Pre May 16,X000039,COMPLETED,2009,Melbourne (CBD),21,Great Southern Hotel 44-64 Spencer Street MELBOURNE VIC 3000,108970,,,,,4,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9547847,-37.81972836,"{'lon': 144.9547847, 'lat': -37.81972836}"
Pre May 16,X000386,COMPLETED,2013,Carlton,256,Tune Hotel 607-621 Swanston Street CARLTON VIC 3053,109323,,,,,9,42,0,33,8,1,0,0,0,0,235,0,235,0,0,0,0,0,0,0,0,256,0,0,26,18,0,144.9629645,-37.80404263,"{'lon': 144.9629645, 'lat': -37.80404263}"
Pre May 16,X000330,COMPLETED,2010,Carlton,203,842-844 Swanston Street CARLTON VIC 3053,109355,,,,,4,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9649354,-37.79648227,"{'lon': 144.9649354, 'lat': -37.79648227}"
Pre May 16,X000332,COMPLETED,2007,Carlton,204,College Square on Swanston 768-804 Swanston Street CARLTON VIC 3053,109359,,,,,11,0,0,0,0,0,553,0,553,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,144.9651744,-37.79783266,"{'lon': 144.9651744, 'lat': -37.79783266}"
Pre May 16,X000382,COMPLETED,2009,Carlton,255,127-135 Pelham Street CARLTON VIC 3053,109366,,,,,13,0,0,0,0,0,219,0,219,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,144.9639452,-37.80276993,"{'lon': 144.9639452, 'lat': -37.80276993}"
Pre May 16,X000629,COMPLETED,2014,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1018,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000632,COMPLETED,2010,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1132,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"{'lon': 144.9299594, 'lat': -37.79958628}"
Pre May 16,X000686,COMPLETED,2005,East Melbourne,613,Victoria Brewery Site 412-442 Victoria Parade EAST MELBOURNE VIC 3002,109643,,,,,7,428,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,733,0,0,0,0,0,0,0,0,0,0,144.9856247,-37.81004691,"{'lon': 144.9856247, 'lat': -37.81004691}"
Pre May 16,X000698,COMPLETED,2010,East Melbourne,644,68-90 Victoria Parade EAST MELBOURNE VIC 3002,109669,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9742889,-37.80856345,"{'lon': 144.9742889, 'lat': -37.80856345}"
Pre May 16,X000317,COMPLETED,2011,Melbourne (CBD),125,51-57 Victoria Street MELBOURNE VIC 3000,109681,,,,,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,486,0,0,0,0,0,144.9606307,-37.80670752,"{'lon': 144.9606307, 'lat': -37.80670752}"
Pre May 16,X000498,COMPLETED,2002,North Melbourne,357,328-350 Victoria Street NORTH MELBOURNE VIC 3051,109825,,,,,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,144.9547634,-37.80542601,"{'lon': 144.9547634, 'lat': -37.80542601}"
Pre May 16,X000549,COMPLETED,2005,North Melbourne,378,11-21A Villiers Street NORTH MELBOURNE VIC 3051,109859,,,,,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9522644,-37.79962041,"{'lon': 144.9522644, 'lat': -37.79962041}"
Pre May 16,X001170,COMPLETED,2015,West Melbourne (Residential),439,33-37 Walsh Street WEST MELBOURNE VIC 3003,109942,,,,,5,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9533881,-37.80842803,"{'lon': 144.9533881, 'lat': -37.80842803}"
Pre May 16,X000155,COMPLETED,2014,Melbourne (CBD),62,189-203 William Street MELBOURNE VIC 3000,110099,,,,,24,480,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9570652,-37.81464582,"{'lon': 144.9570652, 'lat': -37.81464582}"
Pre May 16,X000248,COMPLETED,2014,Melbourne (CBD),93,Art on the Park Apartments 330-352 William Street MELBOURNE VIC 3000,110140,,,,,36,354,0,291,62,1,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,558,0,0,445,266,0,144.9565752,-37.81124627,"{'lon': 144.9565752, 'lat': -37.81124627}"
Pre May 16,X000537,COMPLETED,2005,North Melbourne,376,30-34 Wreckyn Street NORTH MELBOURNE VIC 3051,110260,,,,,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9545415,-37.80053674,"{'lon': 144.9545415, 'lat': -37.80053674}"
Pre May 16,X000934,COMPLETED,2002,Southbank,812,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,110350,,,,,19,58,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9668593,-37.82173393,"{'lon': 144.9668593, 'lat': -37.82173393}"
Pre May 16,X000928,COMPLETED,2015,Southbank,811,WRAP Residences 133-139 City Road SOUTHBANK VIC 3006,110362,,,,,41,287,0,129,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9635826,-37.82348398,"{'lon': 144.9635826, 'lat': -37.82348398}"
Pre May 16,X000918,COMPLETED,2009,Southbank,808,Southbank One 174-184 City Road SOUTHBANK VIC 3006,110385,,,,,37,317,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,1414,0,0,0,0,0,0,0,0,0,0,144.9619163,-37.8238378,"{'lon': 144.9619163, 'lat': -37.8238378}"
Pre May 16,X000943,COMPLETED,2015,Southbank,815,276-282 City Road SOUTHBANK VIC 3006,110394,,,,,23,108,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,144.9591382,-37.82638529,"{'lon': 144.9591382, 'lat': -37.82638529}"
Pre May 16,X000937,COMPLETED,2010,Southbank,812,Triptych Apartments 8-10 Kavanagh Street SOUTHBANK VIC 3006,110413,,,,,30,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,144.9665796,-37.82248629,"{'lon': 144.9665796, 'lat': -37.82248629}"
Pre May 16,X000761,COMPLETED,2013,Southbank,748,The Guilfoyle 35-47 Coventry Street SOUTHBANK VIC 3006,110456,,,,,21,353,0,205,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,144.9693921,-37.82956556,"{'lon': 144.9693921, 'lat': -37.82956556}"
Pre May 16,X000718,COMPLETED,2013,Southbank,729,Tiara Apartments 46-50 Haig Street SOUTHBANK VIC 3006,110474,,,,,32,211,0,211,0,0,0,0,0,0,0,0,0,0,0,401,400,0,0,0,0,94,0,0,181,74,0,144.9569458,-37.8268301,"{'lon': 144.9569458, 'lat': -37.8268301}"
Pre May 16,X000907,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9523045,-37.82538979,"{'lon': 144.9523045, 'lat': -37.82538979}"
Pre May 16,X000908,COMPLETED,2011,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,144.9523045,-37.82538979,"{'lon': 144.9523045, 'lat': -37.82538979}"
Pre May 16,X000910,COMPLETED,2009,Southbank,804,Melbourne Convention Exhibition Centre 2-26 Clarendon Street SOUTH WHARF VIC 3006,110484,,,,,20,0,0,0,0,0,0,0,0,0,396,0,396,0,0,1513,633,0,0,0,0,7011,0,0,0,0,0,144.9523045,-37.82538979,"{'lon': 144.9523045, 'lat': -37.82538979}"
Pre May 16,X000880,COMPLETED,2009,Port Melbourne,790,344-370 Lorimer Street PORT MELBOURNE VIC 3207,110504,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,144.9101632,-37.82374211,"{'lon': 144.9101632, 'lat': -37.82374211}"
Pre May 16,X000842,COMPLETED,2008,Port Melbourne,781,704-744 Lorimer Street PORT MELBOURNE VIC 3207,110516,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,2400,1718,0,0,0,0,0,0,0,0,144.9254499,-37.82167499,"{'lon': 144.9254499, 'lat': -37.82167499}"
Pre May 16,X000909,COMPLETED,2011,Southbank,804,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,110537,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,144.9534093,-37.82429078,"{'lon': 144.9534093, 'lat': -37.82429078}"
Pre May 16,X000914,COMPLETED,2010,Southbank,804,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,110537,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,144.9534093,-37.82429078,"{'lon': 144.9534093, 'lat': -37.82429078}"
Pre May 16,X000836,COMPLETED,2009,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"{'lon': 144.9253878, 'lat': -37.82302894}"
Pre May 16,X000837,COMPLETED,2003,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"{'lon': 144.9253878, 'lat': -37.82302894}"
Pre May 16,X000839,COMPLETED,2007,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,144.9253878,-37.82302894,"{'lon': 144.9253878, 'lat': -37.82302894}"
